Index,Data_Type,Cluster_Label,Silhouette_Score
CD70,Train,0,0.946847578295627
DHX58,Train,0,0.9475352234475938
AC118553.1,Train,0,0.9470611917345693
AC010157.1,Train,0,0.9465588429317273
MRPL9,Train,0,0.9481186829121776
POLM,Train,0,0.9347365807000428
AC137630.1,Train,0,0.9470901552511943
ANTXR1,Train,0,0.5846463656787643
USP2-AS1,Train,0,0.9182095419993895
SPRED2,Train,0,0.39448290875837483
WIPF1,Train,0,0.5302290450761421
BRD4,Train,1,0.27479049684145157
PSMD2,Train,0,0.9370834652040022
YTHDF1,Train,0,0.9375173084302486
AL022341.2,Train,0,0.9479748505351425
AC007610.2,Train,0,0.9467599316989442
SCCPDH,Train,0,0.9049977237775806
ZNF491,Train,0,0.9478424691990173
AC092078.2,Train,0,0.3148727319675304
ETS1,Train,0,0.5357903964894896
FZD2,Train,0,0.9479055158394026
AC017100.1,Train,0,0.9464353460972789
OR56A4,Train,0,0.9464641013658118
LINC01035,Train,0,0.946466661549412
AL357497.1,Train,0,0.9476810098961047
SSPN,Train,0,0.9372110084099856
ANXA9,Train,0,0.9481413076460002
FAR2,Train,0,0.8965491434155355
KANK4,Train,0,0.9475559590867219
PSMB5,Train,0,0.9413731055986928
AC007114.2,Train,0,0.9471306562385176
PFKL,Train,0,0.8292587433726509
PCGF5,Train,1,0.08312271152717082
SLC35G2,Train,0,0.9387468071892777
AKAIN1,Train,0,0.9464211138467037
GOLGA8A,Train,0,0.6428218878641041
LINC02069,Train,0,0.9472986757461136
ZNF579,Train,0,0.9456845862280212
AL731702.1,Train,0,0.9466901974703981
AL050338.2,Train,0,0.9467223866525097
LINC01239,Train,0,0.852789540891906
ZNF394,Train,0,0.9311069959744146
AL121917.1,Train,0,0.9472784830376443
AC099811.5,Train,0,0.947086403343151
CORO1C,Train,0,0.5320986009826365
LINC00996,Train,0,0.947717768273973
AC007563.2,Train,0,0.9478426580249396
AC012313.1,Train,0,0.9474880691181456
AL121845.4,Train,0,0.9474481477739436
PDIA6,Train,0,0.9103558087652791
MEF2A,Train,1,0.4952773963032596
LINC01281,Train,0,0.9464751616069764
GTF2E1,Train,0,0.9468641729195696
AC092343.1,Train,0,0.943871248923548
AL359706.1,Train,0,0.9457140563088482
ELAC2,Train,0,0.9383116653294898
JAK1,Train,1,0.5146475888786167
AC007262.2,Train,0,0.8994246562139657
BRD1,Train,0,0.8511045095513194
BTF3,Train,0,0.9455060401882256
AQP1,Train,0,0.8648285096107337
FHL1,Train,0,0.8141446831314504
CECR3,Train,0,0.9474695296520844
MS4A6A,Train,0,0.9441661824028478
CRB3,Train,0,0.9475515533011424
TCL6,Train,0,0.9460236176914002
AC027698.1,Train,0,0.9414318038656017
MAOB,Train,0,0.7663406797919334
ART1,Train,0,0.9465461898751572
AC093462.1,Train,0,0.9465022445853706
PPM1H,Train,0,0.5399286380669365
AC023469.1,Train,0,0.9470809680056403
AC008969.2,Train,0,0.9470560039691649
AC068790.6,Train,0,0.9465962979057355
HLA-F,Train,0,0.9442539575006148
PPP2R2B,Train,0,0.7007239085637315
STAT1,Train,0,0.7391682109346188
FOXA3,Train,0,0.9475053666040538
AL162419.1,Train,0,0.9470422339662163
GALNT17,Train,0,0.7322594406097471
AC099518.5,Train,0,0.9470478645125313
ZDHHC12,Train,0,0.9481686298351529
SLC25A30-AS1,Train,0,0.9479016778026738
SH2D1B,Train,0,0.9470410945862758
MLLT10,Train,1,0.4992733640068331
TAF1D,Train,0,0.31583407999096663
KIAA0753,Train,0,0.8292894105688198
PLAU,Train,0,0.9297373002371458
AL161734.1,Train,0,0.9464257703178945
AC010325.1,Train,0,0.9469660423589369
HLA-DQA2,Train,0,0.9464801779737997
ME1,Train,0,0.9083334352521953
COG7,Train,0,0.7573923504163216
GPC5-AS1,Train,0,0.9458040116794837
AC008655.2,Train,0,0.9472338981461257
AC098969.2,Train,0,0.9473361542988092
DENND4C,Train,1,0.32966189113836986
F11R,Train,0,0.8800910212232275
TAS2R19,Train,0,0.9478415186758623
AC012409.2,Train,0,0.7747023688130832
AL078604.4,Train,0,0.8953480976788913
GAL3ST3,Train,0,0.9477814911490349
ARHGAP35,Train,0,0.30146660799245234
G0S2,Train,0,0.9461637738323331
SREBF2-AS1,Train,0,0.9471685540504441
CRISP2,Train,0,0.9467346423932156
MFAP3L,Train,0,0.9155241355183938
BTRC,Train,0,0.14509701434532388
AC107068.1,Train,0,0.947849481166252
ANOS1,Train,0,0.9419186291030539
PCDHAC1,Train,0,0.9473163117100752
FGF7,Train,0,0.8697972183698507
AP001816.1,Train,0,0.9475913424742469
AL590440.1,Train,0,0.9468081239068098
MIB1,Train,0,0.3075553931170786
TRHR,Train,0,0.9465576415273281
AGPAT1,Train,0,0.9468337687904951
AP005671.1,Train,0,0.9476226940605034
AC102941.1,Train,0,0.9463775599095605
MCM3AP-AS1,Train,0,0.9405403656074451
AC105053.1,Train,0,0.9476752887208482
PLD5,Train,0,0.9402432742117192
AL021707.5,Train,0,0.946406739794195
AL596214.1,Train,0,0.9452055052104091
AC100835.1,Train,0,0.9465473543806177
MSH2,Train,0,0.8177723024082095
KBTBD11,Train,0,0.9431006893980809
CYB5R1,Train,0,0.9462978103735761
AC084125.2,Train,0,0.9480315463531289
ERG,Train,0,0.8188094053377872
AC113346.2,Train,0,0.9464811861417819
LY6K,Train,0,0.9470526212792229
AL606516.1,Train,0,0.9467327116690472
AC090348.1,Train,0,0.9464725975574052
ZNF446,Train,0,0.9474517532111736
PPP4R2,Train,0,0.6456895071812646
MC1R,Train,0,0.9388029215940326
PTOV1-AS1,Train,0,0.9454175140687391
POU6F1,Train,0,0.9271821852209521
NCBP2AS2,Train,0,0.9481208344571221
PIGL,Train,0,0.544155265327754
EXOSC9,Train,0,0.9427519152374947
LINC01569,Train,0,0.9481484600894814
PTPDC1,Train,0,0.8602120645832761
AC018761.2,Train,0,0.9469660286593001
EIF5A2,Train,0,0.9478175305056151
CCDC191,Train,0,0.7167766193513904
DPPA2,Train,0,0.9469094056105438
AC023794.2,Train,0,0.9478145870541587
BRINP2,Train,0,0.9467129051734857
AC010327.8,Train,0,0.9476573070495183
ING4,Train,0,0.9290598906167893
AC104689.2,Train,0,0.9468703389864146
RNF187,Train,0,0.9423816603250124
RHNO1,Train,0,0.9480137267850152
MRM1,Train,0,0.9476843444477631
AC073487.1,Train,0,0.9475904480258666
AC107464.3,Train,0,0.9474738367139426
FAM83C,Train,0,0.9464005518071055
ERGIC2,Train,0,0.8444555800395449
G3BP1,Train,0,0.7097313157640142
ACKR3,Train,0,0.9450230742123276
AC004067.1,Train,0,0.946412187993577
ASF1B,Train,0,0.9472294615327828
ZNF114-AS1,Train,0,0.9463559846417546
C6orf118,Train,0,0.9476197116794006
CCDC146,Train,0,0.48518795408923493
LATS1,Train,0,0.7633428081470809
TLE1,Train,0,0.40501167489352674
ABL2,Train,0,0.14058374838293716
CHST5,Train,0,0.9469278088891591
AL158042.1,Train,0,0.9465304225679759
AL078581.4,Train,0,0.9479613060207296
AC009318.3,Train,0,0.9478137763279345
MAGI1-AS1,Train,0,0.9370480486151505
TNFAIP8,Train,0,0.3734647298618078
AC010332.3,Train,0,0.9473878917241711
AC018521.7,Train,0,0.9467163933079971
AC011978.2,Train,0,0.9475212999232758
LINC02847,Train,0,0.9465575598240522
BNIP3,Train,0,0.9311981832979886
MAT2A,Train,0,0.8772770273890423
NCAPH2,Train,0,0.9454542965203561
P4HA2,Train,0,0.8630249739819404
SUCNR1,Train,0,0.942181485608179
PLCG1-AS1,Train,0,0.9464364760313425
AL590101.1,Train,0,0.9471674774585472
GALNT13,Train,0,0.8990216843005282
KLHL26,Train,0,0.9474621354916385
HAUS5,Train,0,0.9469716274810739
LINC02046,Train,0,0.9465401494919793
POLE2,Train,0,0.9450708207927883
MR1,Train,0,0.9416157719835895
AC007038.1,Train,0,0.8582898937119856
STK36,Train,0,0.9301453823378949
NXPH4,Train,0,0.9463674265957203
AL391839.3,Train,0,0.9472418811188804
NUAK2,Train,0,0.850338670252387
POC1B,Train,0,0.8350107977235162
NDUFB1,Train,0,0.9211536752817865
COLQ,Train,0,0.9166377203724312
FZD7,Train,0,0.9481916472906331
GPAM,Train,0,0.9384530676460835
ZSCAN16-AS1,Train,0,0.9226325633224854
AC005304.2,Train,0,0.9464375961973901
ASB9,Train,0,0.9473571988001781
LINC02817,Train,0,0.9464361708844057
CUZD1,Train,0,0.9477227748763313
POLR2J2,Train,0,0.9478985361827867
LINC01124,Train,0,0.9463646124288333
DNAJC11,Train,0,0.7182114132599713
MARCH6,Train,1,0.15225185089269896
APMAP,Train,0,0.9392777922298583
AC025159.1,Train,0,0.7988220004132244
RYR3,Train,0,0.8456258220391584
AC112503.1,Train,0,0.9470922540735064
KAAG1,Train,0,0.9469634807429249
ZNF761,Train,0,0.9464521719950456
AL139294.1,Train,0,0.9479744064728157
AC020978.2,Train,0,0.9467670765260126
LINC00350,Train,0,0.9465285830666624
AC009061.1,Train,0,0.946485265932803
AC020558.1,Train,0,0.946349415251542
NDUFB8,Train,0,0.929955993670683
FO393415.3,Train,0,0.9466711438800064
OMD,Train,0,0.9480725659463688
AL137246.1,Train,0,0.9464299241110381
HAAO,Train,0,0.9169095072076816
AC009005.1,Train,0,0.9468006855215101
AMBP,Train,0,0.9478576908087182
AC092378.1,Train,0,0.9469400016318241
EFCAB7,Train,0,0.9107122617852831
DPP10-AS3,Train,0,0.9466163646643442
ZNF384,Train,0,0.9301263849289056
RBP4,Train,0,0.9471884955587336
ERN2,Train,0,0.9467280996051174
AP000356.1,Train,0,0.9464974738638268
MICU2,Train,1,-0.03812097158963622
TM7SF2,Train,0,0.942024068441214
TLL1,Train,0,0.768767956808484
ZNF496,Train,0,0.9084202380824206
AL356124.2,Train,0,0.9464752891932896
CYP2J2,Train,0,0.9479153680724245
NOL6,Train,0,0.9478997966351991
FAM153B,Train,0,0.9472832007622799
LOXL3,Train,0,0.947409491786595
IL27,Train,0,0.9467271068656611
REC114,Train,0,0.9481041846032425
AL121827.2,Train,0,0.9235279670431349
HRH1,Train,0,0.5584416852910153
AC068491.2,Train,0,0.9480052360086789
CNN2,Train,0,0.9010742675913429
AL353660.1,Train,0,0.9480296817784729
SLC52A3,Train,0,0.9469441815416787
TTN-AS1,Train,0,0.6182414646735427
CTAGE9,Train,0,0.9473950784251125
AC008592.2,Train,0,0.9474174943307706
AP000688.3,Train,0,0.9464119349789507
ZNF25-DT,Train,0,0.9464920434919434
HHIPL2,Train,0,0.9466208514211031
SPRYD3,Train,0,0.9476817696041212
C10orf25,Train,0,0.9471324076479058
AC110285.1,Train,0,0.9473104556187888
AC127164.1,Train,0,0.9476060175122206
AC026304.1,Train,0,0.9477072958272347
AC114550.1,Train,0,0.9463602335229293
CARM1,Train,0,0.916077318483934
AC012065.4,Train,0,0.9480254391644829
SOWAHB,Train,0,0.947658474734522
AC104695.2,Train,0,0.9478647064649928
TEKT3,Train,0,0.9475844812121215
AC073389.2,Train,0,0.9464406861962852
AL390242.1,Train,0,0.9471409190628841
CCDC187,Train,0,0.947236775405623
AC044840.1,Train,0,0.9476270372170496
MECR,Train,0,0.9291900559065759
LPAR3,Train,0,0.9468293800549965
ANK1,Train,0,0.9465245421571664
MAP4K1,Train,0,0.9479441244571726
AC010624.2,Train,0,0.9464004174959386
AC114781.2,Train,0,0.9470510173339586
SH3RF1,Train,1,0.46160556932723573
AL627309.4,Train,0,0.9464382455508331
LINC02345,Train,0,0.9470994710074939
AC004801.6,Train,0,0.9465226890115762
XIAP-AS1,Train,0,0.9468912131360663
AC099518.1,Train,0,0.9469317583369012
PIGW,Train,0,0.9477619338281922
AL031291.1,Train,0,0.946756022495085
AC007349.1,Train,0,0.9480027465506351
JMJD4,Train,0,0.9478644400086101
AL133481.1,Train,0,0.947016427966753
PFKFB4,Train,0,0.9457854581027192
LRRN1,Train,0,0.9417654786934401
AP000897.2,Train,0,0.9478494765180788
TOX2,Train,0,0.941937299675763
AP003392.1,Train,0,0.9481153298955366
DNAJC9,Train,0,0.8960691616913141
HIST2H2BE,Train,0,0.9477628862897052
ODC1,Train,0,0.9441084228875046
PRDX2,Train,0,0.9343026746735172
AC245123.1,Train,0,0.944762041473041
AC012254.3,Train,0,0.9469250010239535
C3orf79,Train,0,0.9474497966352878
MAP7D2,Train,0,0.939948862389381
ZNF622,Train,0,0.9479913746192776
AC034206.1,Train,0,0.9472308319587449
FAM162B,Train,0,0.9476191768931498
LDHA,Train,0,0.9013939490037696
HNRNPAB,Train,0,0.9435109556473977
LINC01301,Train,0,0.9150347703655586
AC016885.2,Train,0,0.9463543145726794
POLE3,Train,0,0.9480200811873993
AC011815.1,Train,0,0.9477353101416635
AC005726.1,Train,0,0.8949057086051674
CCDC92,Train,0,0.7978484548564655
WFDC1,Train,0,0.9466061223488086
CHRNA4,Train,0,0.9457032578285878
LMBRD1,Train,0,0.3111509785541073
PLCH2,Train,0,0.9472551608789014
FAM181B,Train,0,0.9470694603205375
GMIP,Train,0,0.9476932692119818
FBN1,Train,0,0.8028052274626748
MFNG,Train,0,0.947239819124922
AL513303.1,Train,0,0.9466539060606111
AC087175.1,Train,0,0.9470667933331297
AC117490.2,Train,0,0.9464379956318126
HLA-DRB5,Train,0,0.9462817553422437
EPHA1-AS1,Train,0,0.9467262979602772
SCAF8,Train,1,0.36969152649629466
LINC00630,Train,0,0.8182465725657216
SEMA5A-AS1,Train,0,0.9464776603411096
PHYHIPL,Train,0,0.7942429867444322
AC007383.2,Train,0,0.9472957723524951
AC079160.1,Train,0,0.9476652424241849
XAB2,Train,0,0.9465540123691848
AC007032.1,Train,0,0.946670925686404
KEAP1,Train,0,0.9457813983629205
ERVMER34-1,Train,0,0.947859139907275
IRS1,Train,0,0.8574619326628403
YWHAG,Train,0,0.8649321329117897
HLX-AS1,Train,0,0.947814253450859
AC107057.1,Train,0,0.9463416338188504
ARHGEF19,Train,0,0.9481215398113698
C11orf98,Train,0,0.9468420926371738
USP32,Train,1,0.122220177933412
AL450344.3,Train,0,0.9474005617781782
AC107959.1,Train,0,0.947971780562445
RETREG2,Train,0,0.9424287220060431
AC006116.10,Train,0,0.946472033368037
SPART,Train,0,0.6776242228182602
AP005210.2,Train,0,0.9467569603899797
ANO8,Train,0,0.9471413229819444
AC068282.2,Train,0,0.9463951172377724
FBXW2,Train,0,0.853883723523103
AL358472.5,Train,0,0.9479893004061785
TYW1,Train,0,0.3852325876573654
RASAL2,Train,1,0.42147211030595944
THEGL,Train,0,0.9471925520959346
AC015878.1,Train,0,0.9478148752303666
LYRM4,Train,0,0.7981988494688667
SMC6,Train,0,0.7599597606645261
CCDC26,Train,0,0.9466538467725482
AL670729.2,Train,0,0.947095056916708
SALL1,Train,0,0.9286649851495475
AC008945.1,Train,0,0.9463835580073291
AC006116.4,Train,0,0.9463850555879869
VWF,Train,0,0.8742466104029871
BUB1,Train,0,0.9471905074627169
IDH3B,Train,0,0.9471266139814724
AL132780.2,Train,0,0.9434889221441938
CHMP1B,Train,0,0.9401800655040882
TRIM52,Train,0,0.9113954813396928
HELZ2,Train,0,0.9466206377024075
AL592148.3,Train,0,0.9478154348949559
CR1L,Train,0,0.9480951724128576
ZFPM2-AS1,Train,0,0.14666953283426495
MRE11,Train,0,0.8766862438691803
CACNA1C,Train,1,0.26877668270234256
AC116345.1,Train,0,0.945612784495464
AC022498.1,Train,0,0.9464632289702714
SERINC5,Train,0,0.6198279563893816
ADAMTS9-AS1,Train,1,0.1480970514778551
AP004147.1,Train,0,0.9473496626960478
SHCBP1,Train,0,0.9413695636090268
APOBEC3G,Train,0,0.9475320945705593
AC025437.4,Train,0,0.9465331404522692
EBF2,Train,0,0.9394884018001687
SNX24,Train,0,0.4133416595703987
CASC6,Train,0,0.9464656625515141
AC012464.3,Train,0,0.9473924820604568
THBS1,Train,1,0.27901525140433264
LRRIQ1,Train,0,0.6677364318623529
AC069544.1,Train,0,0.9471598261733075
WLS,Train,0,0.4684950506699689
MIR99AHG,Train,1,0.4252447981606468
LARP7,Train,0,0.8353364367777971
TSPAN11,Train,0,0.9481504855744745
LINC00562,Train,0,0.9477192085591111
AC119396.1,Train,0,0.9449664530006835
DTX1,Train,0,0.9450403701676731
ESPN,Train,0,0.8953187662999609
AC004839.2,Train,0,0.9465749761883493
LINC01681,Train,0,0.9471939141227528
AC023825.2,Train,0,0.9464329182481005
SBNO1,Train,0,0.7530189311287562
VPS50,Train,0,0.5103247194454095
AP000640.1,Train,0,0.9469475494184648
AC002550.2,Train,0,0.9469843723901188
CXCL5,Train,0,0.9467926451044084
AOC1,Train,0,0.9410157522159507
AL138781.1,Train,0,0.9464610454379857
AC079382.2,Train,0,0.9465375491401566
AC002094.4,Train,0,0.9474960283219427
C1D,Train,0,0.9235673249559925
AC087301.1,Train,0,0.9466854373641037
CLEC6A,Train,0,0.9469044173147824
AC096537.1,Train,0,0.9464899819533635
SIRPA,Train,0,0.9274566532124634
RASAL1,Train,0,0.890275873955136
OR1L8,Train,0,0.9472485421508848
ZNF320,Train,0,0.9393765776035434
AC073626.1,Train,0,0.9464606691319687
DENND10,Train,0,0.92911782654687
SMIM3,Train,0,0.9478312060292889
JADE1,Train,1,0.28203048060247987
RABGAP1L-IT1,Train,0,0.9477630505673859
MRPL58,Train,0,0.9477001149063018
AC107396.1,Train,0,0.9465072491713572
LINC02668,Train,0,0.9464910908272015
TBC1D5,Train,1,0.44832302743923585
NRAD1,Train,0,0.9282263394503957
SOX15,Train,0,0.9468326002721265
AL137024.1,Train,0,0.9364792321473059
GALT,Train,0,0.9428899291301713
PPFIA4,Train,0,0.9481688756093423
MTFMT,Train,0,0.9086237366221235
MAGEE1,Train,0,0.947621601665938
RFX1,Train,0,0.8908397121240771
SOCS5,Train,0,0.9458403636295389
WDR73,Train,0,0.8806911501708651
SH3TC2-DT,Train,0,0.9475082246075603
AC093620.1,Train,0,0.9465915636664282
SPESP1,Train,0,0.9333035769003984
MYRF,Train,0,0.8973478650595875
PLAGL1,Train,0,0.7417149712777098
VPS26B,Train,0,0.9379298840772465
LINC00355,Train,0,0.9473470791240365
NLGN4Y,Train,0,0.7286590747533307
RBBP8NL,Train,0,0.9469568585651572
RIOK2,Train,0,0.9445089706104552
AC110790.1,Train,0,0.9466849710000965
LINC01914,Train,0,0.947031585200747
AC092939.1,Train,0,0.9463763385043064
AC018845.3,Train,0,0.9475785145193719
AC007001.1,Train,0,0.9479239178077983
AL445250.1,Train,0,0.9312442128138035
COLEC10,Train,0,0.9323860644169171
RNF180,Train,0,0.36833615214630405
PAX2,Train,1,0.12734066265817817
ASB18,Train,0,0.945331748492212
ANKRD34B,Train,0,0.9479060953677519
AC093001.1,Train,0,0.9469568667591386
GLRX5,Train,0,0.9433450444184762
NPIPB12,Train,0,0.9477213479033079
AC129102.1,Train,0,0.946468268271366
FCHO2,Train,1,-0.06664371071681556
CNP,Train,0,0.94625335593611
DLGAP1-AS2,Train,0,0.9449113481707636
AL354897.1,Train,0,0.9463790280554039
AC093582.1,Train,0,0.9463520803252615
FXN,Train,0,0.9334928692613449
AP001267.1,Train,0,0.9472092468308204
AC084740.1,Train,0,0.947925288460989
LFNG,Train,0,0.9476205647989979
AC034102.4,Train,0,0.9470439820767499
AC013731.1,Train,0,0.9470815913188937
MARC2,Train,0,0.7303047636866219
RPL26L1,Train,0,0.9481422223343731
WFDC11,Train,0,0.9464097761640685
GABRR1,Train,0,0.9474258506449086
DHX34,Train,0,0.9036501381896318
WIPI2,Train,0,0.8868599603608204
AL109933.1,Train,0,0.9463769429899079
AC093797.1,Train,0,0.9476782178172451
AC105254.1,Train,0,0.9464912642819101
AC008764.7,Train,0,0.9480175824844679
GAS7,Train,0,0.8885735688197993
PSMC5,Train,0,0.9447148191885928
DCAF16,Train,0,0.9122309591536133
AC024230.1,Train,0,0.9475568030883686
AC025423.1,Train,0,0.9478441293187934
ESRRB,Train,0,0.5294216908915511
PLSCR4,Train,0,0.6615890580582499
CYFIP2,Train,1,0.030296211309681364
AC018557.1,Train,0,0.9467284208058747
LRRC49,Train,0,0.8002373827996874
SEMA4G,Train,0,0.9452828410775458
OR2T10,Train,0,0.9374024818568102
EIF3B,Train,0,0.8776483918106952
ZSCAN21,Train,0,0.9419051846603819
ENO2,Train,0,0.9479000236018621
MIB2,Train,0,0.935506226576203
CA5A,Train,0,0.9473605656699616
EPHB2,Train,0,0.8601154476307875
GRIK3,Train,0,0.9465077356865186
AC073508.3,Train,0,0.9474319711101771
USP12,Train,0,0.5586289060843063
LINC00945,Train,0,0.9464913046693619
AC068305.2,Train,0,0.943283767624718
SLC15A2,Train,0,0.8777577726436329
ZNF17,Train,0,0.9463896491322314
AL157838.1,Train,0,0.94811958851607
HOMER3,Train,0,0.9362359236514336
CDK2AP2,Train,0,0.9411202105429786
AC139718.2,Train,0,0.9464544729544412
NIPSNAP3A,Train,0,0.9426083302298147
ALG2,Train,0,0.9462695849637115
FRYL,Train,1,0.40454912665361653
AC009948.3,Train,0,0.9468810205460754
AL807761.4,Train,0,0.9457904205279118
AC073115.2,Train,0,0.9464030718439657
FAM221B,Train,0,0.9469353667010776
METTL22,Train,0,0.9408967453340552
ZNF26,Train,0,0.8565658828643926
UGT1A3,Train,0,0.9471201992486596
C9orf24,Train,0,0.9476818723319838
ZNF414,Train,0,0.9473640780438913
REEP6,Train,0,0.9479473348288828
WDR59,Train,0,0.6090750418280643
LINC02234,Train,0,0.9476741239321261
BTNL9,Train,0,0.9367430311791788
AC010201.2,Train,0,0.9480343341635958
AC011374.2,Train,0,0.9470225802962005
SLC22A13,Train,0,0.9480431663014175
AC022166.1,Train,0,0.9463947750347256
NFRKB,Train,0,0.9167687995580956
SLC25A14,Train,0,0.94236822671052
REPS2,Train,0,0.828526063816518
AL049775.1,Train,0,0.9466540487750361
APOA1,Train,0,0.9466679563059642
PLAC9,Train,0,0.9481418075832174
HLA-DPA1,Train,0,0.9478734016073528
FAM219A,Train,0,0.8888607282191311
SPG7,Train,0,0.5683629312986149
AC126121.3,Train,0,0.9480427013866957
AL358075.2,Train,0,0.9470462462303201
AC017071.1,Train,0,0.9476107185931639
ARHGDIA,Train,0,0.9099917693508565
EGFR,Train,1,0.138549221030278
PTP4A3,Train,0,0.9450420640720262
MMP1,Train,0,0.9469703566417943
AC092168.3,Train,0,0.9463709601225977
AC034102.3,Train,0,0.9469448959276668
LEFTY2,Train,0,0.9464816070170355
BTBD16,Train,0,0.9480949632453927
TMEM267,Train,0,0.8832016243101332
LINC01331,Train,0,0.9477870779918645
WARS,Train,0,0.8894833935649543
IP6K3,Train,0,0.9449965508328981
AC000403.1,Train,0,0.9465129270083599
ASPA,Train,0,0.8366115577468526
IQGAP2,Train,0,0.23493407489467516
CCDC57,Train,0,0.4939090562974381
AP001160.1,Train,0,0.9481139141054549
WT1,Train,0,0.9212129173477447
EFHB,Train,0,0.9465981070387287
LHFPL2,Train,0,0.8786912649499393
TBC1D23,Train,0,0.8142869972496205
TRAM1L1,Train,0,0.947879581130102
AL137244.1,Train,0,0.9468447398063773
LTV1,Train,0,0.9285223214866135
ASB14,Train,0,0.947945347677931
SERPINC1,Train,0,0.9468005293729158
TMEM86B,Train,0,0.9473540929882659
TMEM221,Train,0,0.9473936207180267
RPL36A,Train,0,0.939245689339231
KLK10,Train,0,0.9467447984497588
AC092691.3,Train,0,0.9468672106274459
ASPHD1,Train,0,0.9328313213005385
AL021328.1,Train,0,0.9476281134694551
PLAAT1,Train,0,0.9474054294328451
HAUS1,Train,0,0.9427692701694966
FRMD3,Train,1,0.05020856182526838
AC073569.3,Train,0,0.9469710145975367
COQ8B,Train,0,0.9310020832790652
DGKG,Train,0,0.8846760832618736
WWTR1,Train,1,0.48704201635258143
AC097625.1,Train,0,0.9469010623620213
AC021321.2,Train,0,0.9473416228088363
AC022079.2,Train,0,0.9469796390936526
FP565260.3,Train,0,0.9475444602949264
AC100793.4,Train,0,0.946888384506499
MELK,Train,0,0.9481190192610485
ATP6V1F,Train,0,0.9478459487007571
FAM216B,Train,0,0.9465433527828626
RMND5B,Train,0,0.9011120888733579
AL049820.1,Train,0,0.9480039471218384
MROH2A,Train,0,0.9477056976269103
TTPA,Train,0,0.9469280304824745
ZFP2,Train,0,0.9412483781789809
AC008429.3,Train,0,0.9468672222617661
A2ML1-AS1,Train,0,0.9464668409800361
ISLR,Train,0,0.9475949620856824
AC011298.1,Train,0,0.9465193365927304
DIP2A,Train,0,0.7185766063975851
MPPED1,Train,0,0.9464700509964581
ARHGEF26,Train,0,0.9234643639393326
OOSP1,Train,0,0.9478256902643756
AL031770.1,Train,0,0.9465736139991766
SF3B4,Train,0,0.9474007662305789
SCD,Train,0,0.9480810279110146
LINC02298,Train,0,0.9476903178469663
KCNJ14,Train,0,0.9463653000928215
AC020913.3,Train,0,0.947064158902831
ZMAT5,Train,0,0.9470004570575535
AC093849.3,Train,0,0.9471589645738839
PLGRKT,Train,0,0.8945868872620668
AC068631.1,Train,0,0.7387809488606638
LINC00609,Train,0,0.9475308465349868
GSAP,Train,0,0.6117355243661845
PGAM2,Train,0,0.9474379107171953
SUPT6H,Train,0,0.7875824903975623
C9orf131,Train,0,0.9472072447863144
CCDC80,Train,0,0.8833432328903843
NCBP3,Train,0,0.8192901008335443
SHC3,Train,0,0.9359179217195646
TSPEAR-AS1,Train,0,0.9465076824627456
AC007610.1,Train,0,0.9470634633372188
AL138689.2,Train,0,0.9474034278863844
FER1L6-AS1,Train,0,0.946768973777891
ATAT1,Train,0,0.9282825648927068
AL139381.1,Train,0,0.9473012385354816
ACADL,Train,0,0.7832296431675703
KCNAB1-AS2,Train,0,0.9464143950613195
LINC01230,Train,0,0.9472201272612444
AC021755.3,Train,0,0.9464382498836039
AC139887.4,Train,0,0.9481347906348371
NPHP3-AS1,Train,0,0.9481759665427885
THOC2,Train,1,0.38709437804778496
AC004828.2,Train,0,0.9473416232764513
YWHAE,Train,0,0.2278942879986487
TIMP3,Train,1,0.3612842085703204
EIF1AD,Train,0,0.9479827493348355
B3GALNT2,Train,0,0.8634184130308833
CDH12,Train,0,0.9463788989614861
AC008937.3,Train,0,0.9469017829919251
AL845472.1,Train,0,0.9466069929722775
PLA2G4E-AS1,Train,0,0.947099832558264
HOXC-AS3,Train,0,0.9480416765443396
AL109840.2,Train,0,0.9481745825172196
DNAJC19,Train,0,0.9337898322257671
ATP5F1C,Train,0,0.8332707248146716
GPC1,Train,0,0.9414359446342836
AC023200.1,Train,0,0.9464558653126105
AC107953.2,Train,0,0.9465831313883863
SNX11,Train,0,0.9466426318620809
CCDC88C,Train,0,0.8874579782280752
LINC02223,Train,0,0.9475891693548989
POU5F1B,Train,0,0.9477795250663262
AP001094.2,Train,0,0.9480763747001154
IL10RA,Train,0,0.9459465221460662
AK7,Train,0,0.9392375438602342
AC092171.1,Train,0,0.9473673537553295
ATP5IF1,Train,0,0.93167670948575
WDTC1,Train,0,0.8639139736472186
CPSF4,Train,0,0.9450212934822247
AL645933.3,Train,0,0.9474538242070647
GAS1RR,Train,0,0.9480039318758843
AC005828.1,Train,0,0.9477820281529228
SRC,Train,0,0.9001858139110088
CFAP54,Train,0,0.8633815824042078
Z73429.1,Train,0,0.9466344762273349
AC106795.2,Train,0,0.9472732279169268
RASGEF1C,Train,0,0.9475958057234066
AL035071.2,Train,0,0.9471627424093874
ARHGEF3,Train,1,0.4424928742664045
AC023946.1,Train,0,0.9464716766024035
UCN3,Train,0,0.9465995149201019
ARHGEF25,Train,0,0.9478070503194931
HECW1,Train,0,0.8116501134019027
ODC1-DT,Train,0,0.9473758097688483
RAB44,Train,0,0.9464480108024717
RTCA,Train,0,0.9044349848291553
AC093898.1,Train,0,0.916537019062237
FUOM,Train,0,0.9479582210438191
