,PC1,PC2
ARRB2,4.809912843486607,-2.507634768114965
AC005197.1,0.08481019336238714,-0.015479959827740539
AL358976.2,0.0532362541216966,0.006391601871515622
LIF-AS1,0.012395304625216881,-0.01542751023238066
CCDC88A,60.93041070942161,-38.828290193647426
TMEM135,125.65047299168893,-53.43361462157571
LINC02526,0.16419735066595564,-0.1255738219580296
SENP8,8.966225642059872,-0.9256379553648385
PROSER1,14.997889988677557,-1.8308525565196025
UXT-AS1,0.6692788860141309,-0.14080819946918485
SLC7A2,36.58180641686258,-15.13452485525871
AL354920.1,0.22651972727002284,-0.04690568678717717
RASA4,4.944393040511021,-2.5880048317414217
LINC02141,0.14643505046429453,0.00020524868113697698
FLI1,34.47728923219515,-26.537601645358627
AC016394.1,0.6917966806050536,-0.09448724768225578
PKHD1L1,6.202898934558477,-6.584840194179654
SNAP25-AS1,6.446582629123374,-0.9189301045923305
UPRT,30.97290846441527,-4.513346308160567
RASL11B,0.3919012339425929,-0.25075187389953874
AC073863.1,0.2120085598956329,-0.10979795448808319
RPS15A,5.258297673374678,-0.1358621779679776
LINC00683,2.940994710876671,-1.4207236846274938
BMP2,3.9435069088601162,-3.5207334749246635
AC245014.3,0.6056012931751493,-0.6245613871834521
STAT4,11.392629943601376,-5.37004785628515
DDIT4-AS1,0.2055551118585682,-0.09091779668138444
PDHX,51.820389752970215,-10.06532917418844
AC073840.1,0.782173166722139,-0.44120997743860174
AL162430.2,0.4661563098362766,-0.2181315693086703
AC068989.1,1.8817193385884716,-0.8957710166465753
ADPRH,0.7732624570015916,-0.5390843941320448
AL139123.1,0.297970489586908,-0.04665703072556056
IRX2,11.275870876127746,6.044839662237022
GIMAP4,0.818092493002713,-0.49295597979340594
AL354702.2,1.0476750395172187,-0.7376271377849091
HELQ,24.3305867756084,-5.164151309974449
AL360181.2,0.37196304418456144,-0.18593580355509856
AC009139.2,0.8049896138371905,-1.2531479750512808
AL035252.3,0.6073056027753208,-0.18528067223612485
AC009478.1,26.099949902818256,13.3179903577881
AC079340.2,0.3199502280519132,-0.23316813894939306
ASCC2,25.022521836231544,-9.833998861958184
ZNF273,5.100380657802887,-1.56732958430542
Z82196.2,0.13559531303707337,-0.004365200661354361
AC090197.1,3.018286804816559,-2.6340854905158606
AC092807.2,0.1155505323329251,-0.14021086125232304
PTHLH,0.4151664494446442,-0.25821408919927313
TBRG4,6.21932616439337,-1.7912067939382608
ZFAND4,19.247485206558835,-6.678396288006506
CARS2,41.72247400764938,-15.296886003513098
KCTD1,170.82603881386194,31.258620312772123
TMEM179B,6.08430082437208,-1.8055380875012126
AL034348.1,0.08852706699470284,0.003674518167665581
EHMT2-AS1,1.7522959745909694,-1.1455021459314692
LINC01238,0.3925173891141331,-0.13638500389187405
AC008770.3,1.8163263752671779,-0.4009291434238804
GARNL3,33.20918334487096,-19.187086090169593
LINC02554,0.21514442801407457,-0.017485544617647012
ENO3,1.7728111797934225,-0.6432557598073715
TNPO3,80.01595543582997,-33.32000483645098
AC243773.1,0.03898387697574382,0.00920845336187978
LINC01479,0.1699065231233897,-0.1644300237834953
AC008543.3,0.03979950122870521,-0.0038624453283161156
STEAP3,2.91955649544557,-0.40291371089013855
ENTR1,6.6543341391374256,-2.7995507611385744
NSMCE3,2.01322181945395,-0.9503188379966764
PCNP,41.802858185026494,-12.251292512390403
AL136298.1,0.8701696409770882,-0.16489088927202972
SNHG4,2.085169089925368,-0.598661892620707
LINC01108,0.019030970828948116,-0.007645270974555347
AP001372.2,2.710690448494921,-0.35086470267148984
AL049557.1,0.058890217215725384,0.014990247490248687
LINC01547,0.8920636106455906,-0.44176677706541023
AL354949.1,0.07066157355621114,-0.011960531178048798
AL390800.1,0.20358518046970261,-0.13247736813341973
AC008915.2,1.1778934113920172,-0.41265096767245796
MAP2,53.662546572671616,-31.566425234853448
AL161729.4,0.30472094069558736,-0.11468914732102145
AL512288.1,0.7857144763702687,-0.540977066882768
CCDC115,2.7285882267128954,-0.823067265863798
SMIM35,12.285482031504491,-10.622619299198611
AC015712.4,0.34447512384096934,-0.13007738757958043
AL136317.2,1.2302301790672139,-0.16255961221606724
ECSCR,1.65047548654189,-1.307419437022556
AC084114.1,0.016032601110940663,-0.00010635602730966006
AP1B1,25.744932465430022,-11.314685752942626
AP001505.1,2.321581169818488,-1.1932857149224072
AASDHPPT,14.137444357094784,-5.593642614178336
JADE2,19.250503383805658,-9.781491428989852
SPDYE6,1.0510235887963641,-0.6041252274894586
NAV2-IT1,0.13546091293945114,-0.03232784665269268
ADA2,8.955176445720753,-2.777919858405949
SEC16A,23.561872294852137,-8.300860332162307
AC116634.1,0.19335574998885044,-0.10638357793592626
SLC22A25,0.25689336364608695,-0.3194467332765728
AC107958.2,0.03527127833834573,-0.046048555021752
AC062029.1,0.08079729270741824,-0.001237645943786094
AL158211.1,0.15280802883200356,0.0601141376103572
HLA-E,21.993553437756702,-13.1064715026615
UTY,163.21589671260944,16.808535220297912
AC079768.3,0.08024044627520314,-0.04446353197041579
PTDSS2,13.49446684320745,-5.553927463656937
AL353604.1,0.1320536881105314,-0.06014526354888478
PCAT6,0.3586788839665582,-0.2167603299024438
AC108673.3,0.8385168627820958,-0.38111245201995636
WNT2,0.16309963792505522,-0.0826236871297116
AC026369.1,1.8944760521928024,-0.7620265950800614
MED15,62.86219240755314,-30.671297641688547
CACNA1H,11.238070113652295,-1.893290975957462
LNX1-AS2,0.26358377177958225,0.09175157093628329
GSTM3,9.954342741064583,2.5912105309604287
WDR25,31.467651962049896,-10.618314744079612
BLVRA,13.361134348607209,-6.711086026727059
PROCA1,4.035667312278957,-0.5911470798201247
GAL3ST1,6.718384269493706,-0.5934861102281614
PIK3R3,79.14750787933275,-53.454408675430244
CLYBL-AS2,0.0077693635456559905,0.003181001640369386
ARL1,10.68864906971221,-3.9784227918016235
AC093817.1,0.011067007592968338,-0.0010118226290259822
AC131235.3,0.0069103709950506815,-0.007314431305346862
B3GALT2,0.5396565174914408,-0.23603139944827675
LINC02739,0.4002753237272006,-0.11926604876497732
ARL16,12.750302211738918,-6.302398326866565
AL021707.8,0.20210920279943717,-0.17826024139712626
AC015849.1,0.4209579393275816,-0.19101576789568084
ACAP2,138.92752887788774,-47.640641960060734
TXNDC5,9.599836515948471,-5.37389123964869
UGGT1,40.00516253506149,-14.679793117469488
PNKP,17.693348807782133,-6.759789915996431
CEP83,60.406292005186536,-18.89685040277955
AC083862.3,21.80836237038799,-2.5468598421066915
LINC01187,19.043279852229677,1.4810497510732796
RADIL,1.7885619863435307,-1.2885831553911582
MLLT1,19.313774136305558,-8.608307063287983
COX19,17.72054706688136,-2.8050558217399577
GPR141,0.07904272679997318,-0.07054911189843642
LGR5,1.9563255736186578,-2.674247835909944
NPIPB7,0.5457885691334646,-0.2829893841769175
AP001107.5,0.1118528607243186,-0.07610733146388667
AC083864.5,0.06554056429548157,-0.013497031442490775
AC027271.1,0.17419043936496692,-0.07419699524670549
AC012531.1,1.6575812314522902,-0.3100799795909512
AC009955.3,0.008157697518804864,0.004023165941405728
DLEC1,2.7966006376235693,-1.4234237090146793
RND2,0.39616962803751665,-0.22960414642327842
ZNF281,8.803341504309552,-4.473331820428099
LINC00366,0.3817198633578636,0.037768568396232285
TMEM43,24.56056020263966,-13.43750164088356
AC010542.5,0.3970098103577692,0.029140683186947874
CDC42BPB,130.7195090347314,-35.216425636217004
CLN6,10.799960075583606,-5.523914862587414
AC005616.1,0.08095467061235422,-0.032035848586824046
RHOA,74.46091883676725,-43.6613336163085
AL121890.4,0.09875973134790388,-0.06642511896920793
RASGRP2,3.6267399377168696,-2.738817633187357
CCDC63,0.1786388873081449,-0.07978881709493793
MCHR2,0.12788744562974497,-0.008696606359083243
AC024592.2,0.21378773592479416,-0.2822488253176001
TAF6L,10.250208607123952,-3.0230924583324104
MCUR1,12.301503226023387,-3.37757642059324
AC008883.3,2.5397341623670666,-0.40092290639687406
MDC1-AS1,1.3334928466511737,-0.7919100164087236
TMEM9B-AS1,14.815624089759174,-7.17039954931832
SORCS2,26.0762657154724,-1.8241198524777213
AC105760.1,0.30287022876487274,-0.029002901155296325
ARIH1,256.4413255985565,-91.0937140734013
OLFML1,0.9639041565511471,-0.450362382146542
AL050350.1,0.42078654686132616,-0.6544535813052564
E2F5,13.199779722922152,-3.594968598278546
GATAD2A,95.84900179748402,-41.228626549547165
ANKS4B,5.383755411568519,-3.185714326349668
TDRD7,19.296392423191786,-7.211941646117939
AL162725.2,25.279891880871972,-17.1671631288595
ADAMTSL2,17.78285277870582,-8.317537371283066
AC011246.1,130.18951730037674,65.0999025899518
MOXD1,20.325537364112368,-14.413315918281667
AC103794.1,0.3710657055778074,-0.2647693239469197
LRP4-AS1,0.4451696513542954,-0.4671345941827365
NECAB1,17.58009726622005,-20.3816346214292
COQ2,5.663189804049449,-0.620655590266928
C6orf141,1.272625276617063,-1.587292323186409
ABHD15,2.824564976846768,-1.3976390123704736
KPNA1,79.35158367116688,-27.68395438107539
MYRF-AS1,0.3216787323221482,-0.33976901090227707
AC083964.1,0.24042934462222643,-0.048779339067501114
AC103563.9,0.03965453803300563,0.007971283128307496
LEKR1,41.140144485993446,-10.285524441704853
SLC19A2,50.31593420088043,-10.085012350729993
NET1,19.10229785096129,-11.0696781346399
FOXN2,29.618785719576117,-14.105818147705783
LINC02703,0.04946543273416387,-0.028184601199974246
WBP2,13.646014331117456,-3.579455473511098
MRPL44,2.7159886692339557,-1.030096879580256
UBA5,37.12313462574508,-4.888689755392657
AC078909.1,0.37500701993834545,-0.25949107779975455
KLF7-IT1,2.417650593555557,-2.7839605075445286
CHD3,41.330111279488094,-18.47304949974889
AL032819.1,0.01941403850563679,0.009527029677435244
DNAJC27-AS1,14.212862360599434,-0.19863048529967664
POLR2E,6.7050010227209365,-3.003115622071019
SOX21-AS1,0.3705474372543035,-0.14294094677129796
AL451042.2,0.20049639374256553,-0.09223013587244235
KMT2B,37.58535868194091,-13.426036493810171
SORL1,56.87299845781716,-2.3898720158654285
LINC00964,4.618349782645593,-1.225239389831979
NUDT21,21.881487053190053,-4.213671914849668
LINC01673,0.0941223293585243,-0.08873958415837713
AL442128.2,0.1677865358732821,-0.030611225170729065
KIF11,1.5722071118292233,-0.5561027548376545
FXR2,10.040024326742401,-3.9446967385574285
SHARPIN,12.781951977048221,-4.2246546106988
TAF1,86.25527399189954,-32.97175449978659
COX6C,20.063114638621883,-1.2353040991252193
LINC02011,0.00843979468209648,-0.0027360137196370373
CAPRIN2,28.31493421393671,-5.423940154114443
SCGB1B2P,0.3894283658563027,-0.06102814932596533
AC024896.1,0.2628201208505272,-0.19943799973493195
AC103879.1,0.07596184239697157,0.025795954920802607
CFTR-AS1,0.04894719863492656,-0.006764746875164011
KIF12,79.43030825386234,-40.03369731782412
AC025031.2,0.08892578592059323,-0.09456685507876768
AL160269.1,3.115557365515778,-1.397102169355349
AP000695.1,1.8306611100459804,-0.6004397016863108
C8orf33,8.688096251149368,-2.7100213193835683
SERP1,23.53653844542079,-4.518623141651727
WDR72,472.0072809847696,-133.28382200415393
GAS6-AS1,6.325660956280077,-5.869950132461947
ZNF486,27.119448686699865,-11.497022290752552
LINC01354,0.026357409076817526,0.006130121765479367
AC010542.2,0.4660181496828368,-0.3634451951691975
AL132799.1,0.05800012027601962,-0.017625374541817805
DRAIC,22.705912714865,-12.716855107985557
XAF1,23.337331935934564,-18.883241082300817
UPP1,22.701198253669265,-4.617487301675148
BHLHE22,0.01064194572814263,-0.00862083718203745
INAVA,13.02336549060513,-6.319128372870849
AC083801.2,0.010261260197038841,0.0014139548812494493
LINC01919,0.28419599721300165,-0.16337789694488916
AC006273.1,0.26443276778092145,-0.13267512523177552
AC108021.1,0.04196669064632347,0.008313410162161278
TEP1,17.754690018695065,-9.329343223814579
AL583829.1,1.1872130003600843,-0.3313431057377498
MYH7B,2.9743446717579403,-0.4222182069166087
PLS1,38.598158960972555,-26.68019152881231
PIK3IP1,6.250753208475051,-2.8669509984155312
AL451085.1,0.032413644041686285,-0.007515182905287042
AC022872.1,10.299628851020788,-2.8969585959560304
AC010904.2,0.03374427339862769,-0.028597965561943516
SYT15,1.2446392113849025,-0.5655599208434895
AC000032.1,0.29032283129129505,-0.03236711764102046
DDAH2,10.485648755784872,-6.63350168242725
AC073389.3,0.42489891710247224,-0.1626774975822992
PHYH,10.477954033020993,-2.741836607841692
ARVCF,7.624104897769711,-6.075357431867827
SMC2-AS1,0.18819469219825607,0.003092317827328532
NR2F2,66.59672893254127,-23.771208555019015
IPO11,38.40520803891688,-13.06109314328234
LOX,4.172692983116283,-2.9790349318371363
NEXN-AS1,2.4630234710757817,-1.0439615868128613
GLMN,34.489049386886634,-12.614456490752225
SLC44A1,120.2474076342765,-13.890623313578244
ZNF571-AS1,1.4242947914600765,0.01708406781498675
COQ8A,16.57339683339947,-5.505855192649213
AC091114.1,2.7281606902353435,-0.10171918671416307
LINC02745,0.571979157355536,-0.09139827580803916
LIG4,8.074637965844692,-1.6584761938288775
HLX,1.389957901874165,-1.099873912778265
INTS14,13.034336266709692,-4.735487346194865
INMT,2.1403447412784846,-1.493532619320066
LINC02424,0.01274868375028208,-0.014311903016470688
AC019080.6,0.5635502172394978,-0.1364519097921478
FP565260.6,1.244335279474355,-0.26244741040314845
AC126614.1,0.015512782049814563,-0.01063538486695143
TMEM182,14.731007159252687,-4.151069539294961
GOT1,50.527850325688796,8.362105874663566
OR14J1,0.3964680645584448,-0.20408030184820425
AL356277.3,0.9666460368289733,-0.7031396866829754
CCDC18-AS1,152.43912830317745,-21.726847390686782
NCOA1,300.0956523679148,-74.79022625865858
CAND2,2.92300553291999,-0.932787659934722
PRKCG,0.39000761144848844,-0.14617807729008764
DNAL1,22.21396699726044,-11.007430640171775
PER3,74.64642865827291,-29.93455303448246
DDX58,30.443108832983533,-22.758361497028158
CD1D,0.18257485914284816,-0.15967396428443742
CTPS1,19.047941975422983,-17.250042200453798
AL121904.1,0.036949915030891164,0.015801807336674273
TSPYL5,2.5718028643398005,-0.7816436536572209
MRPS33,4.349986730146727,-0.48365494968309375
LINC01578,102.56735898990073,-25.74783593150359
FGR,4.372397815092581,-3.0677860901022718
TOMM5,2.9158336808480487,-0.7710162919792951
GJB6,0.03752504675201002,-0.009252106834334958
KLK1,4.064780456884386,0.06532000011898045
AC004837.4,0.7146302671483434,0.06394890815141727
AOC3,1.014204498848793,-0.6631968342171467
OCM,0.503077162610117,-0.1922793255355068
AC005498.1,0.007045966646989952,-0.00039105561332625753
PIK3AP1,15.612213634166377,-18.400540563118046
CHST2,1.00895161861154,-0.3357654589720945
AC023824.3,0.034676027631238907,0.0027068352004213075
BRDT,0.21791289860933874,-0.16967027109704588
GNAI1,128.83386198710704,13.428654988357106
ATP12A,1.2947413802963017,0.2266133400185597
TAT-AS1,0.08738129477169243,-0.02300283075417173
AC087379.1,0.05557369320043914,0.020859851074227397
LRRC72,0.011780707616200632,-0.01370717235650852
SDHAF2,16.480421362931178,-4.748531281150999
APOL2,9.826517332004512,-2.861167675468114
AC012442.2,3.4940655050745755,-1.18090787801704
AF241728.2,0.24265238915068157,-0.13396674004846096
PDE10A,575.9073653863989,141.29963775491905
AC010618.2,0.16382423143502117,-0.10171957627387311
PEAK3,0.6088179830016452,-0.4098395197436416
AC105339.6,0.8688149081153225,0.04408786647311454
MAPK11,5.109075678444755,-3.0630942761008346
AC124017.1,18.494946273459295,13.35745234056508
AC008877.1,0.08344143724042535,-0.10458706318186015
FDCSP,0.22065911064564503,-0.42497847944330647
MTTP,3.2901778753750213,-2.0501461652744406
AC096540.1,0.010582545153233078,-0.0012366930606336987
AL049839.3,0.1560490254336574,-0.025152830731206756
CPLX2,0.5677880233399795,-0.005570091937322788
AL050403.1,0.030180496421055414,0.00794710422775237
KIF1C,20.392855861484595,-12.950122496526772
PWWP3A,38.203304779026,-17.05174532224257
RB1,130.881927368808,-44.19698151012089
AC026124.1,5.295949093974076,-5.396381881565512
DGUOK,22.437049732281046,-6.624100681480235
ZNF235,47.598547640598376,-12.944780878776017
LINC00940,0.04632960117041326,-0.0005427163567308391
SPDYE2,5.528484277839436,-2.242197512121819
AC010809.2,2.4266643675192965,-1.4667849913604907
AC093459.1,0.46964601064258493,-0.29039886270159687
AC046195.2,0.9903618155860063,-1.60690143274383
CNIH2,0.3358350672168726,-0.0723256807182179
PASK,5.554149853187519,-1.7918742400619923
CYP4F11,1.728679779425677,-1.050442886892677
SCAND1,6.123295719690657,-2.253625242002633
LINC01793,0.01443146719263043,-0.011791153895078555
ANKH,68.43498225008521,-34.99162870369752
KIAA2012-AS1,0.2125699350509992,-0.2955298353347156
AL357054.4,0.009866959501992035,-0.006237537676348883
DSTN,104.52804929399394,-26.65757702228895
ZC2HC1A,47.13987922245406,-19.388159798785704
IDH3G,6.188632003227916,-2.4069505387566825
LINC01353,0.13368028621447597,0.0004618534356022575
AC073862.1,0.11115460657479728,-0.09192251103215995
AP001042.1,1.9768674731580607,-0.5870330581310473
BTN3A2,4.59350187280968,-3.039451754093013
ZC3H4,19.264028044120774,-6.6868508390767305
ICE2,53.21009650645642,-13.687184204114578
AL121933.2,0.9886273835464315,-0.7759062831909979
C12orf54,0.3648096585696377,-0.07826144024477827
SLC16A5,53.62214048435447,13.405210690838429
NPAS3,195.33443581887565,-113.06348029006922
ATP5MC2,27.779936323235685,-7.492485967894469
UNC119B,4.79439232803583,-1.3761975313284815
CFAP58,1.6929957833694955,-0.9092618412980106
AC005962.1,0.11748571523798432,0.004783101822884472
CLEC18C,5.669934448902276,-2.7429479838645303
AC090617.1,0.16549909038141622,-0.07599978544989534
AC005537.1,5.4796490319879965,-1.5019665871535255
CCR2,0.18941747501349307,-0.21271441139562589
AC005070.3,1.2706292947328626,-0.45063359650076973
AC010260.1,1.757826643455825,-0.9319576931956073
PRAF2,1.485211618920112,-0.6937752552651671
LINC02371,0.17203959283776604,-0.04399824297119782
ABHD11,10.944952317631673,-4.916313267965717
APH1B,14.687843685992817,-7.5251605194524185
AP002518.2,24.24785498326631,-27.905989212671248
ZBTB21,13.755963458343508,-5.2471484585236805
MS4A1,2.2418971131038297,-1.9258163625879652
ALDOB,63.95631042478158,-43.51565647636488
LINC01800,0.11311163933271522,-0.09431222688231845
DUBR,9.653337575538803,-3.6736078602875044
LINC01233,0.027029631826122988,0.006691831063393121
MAGI2,857.5954807258927,-186.544538049867
AC099499.1,0.30748529083523035,-0.07097183434575725
AC025031.4,2.3733695435019553,-0.4794967418110015
AL023495.1,0.034105630374112225,0.006454890977831923
CAPN10-DT,1.760927578865737,-0.3116559734051481
RPP25,0.28172091731772225,-0.11050771568698917
BRAF,313.47832539696736,-70.11668966590808
AC016027.1,0.13904323578035663,-0.04337587283713648
AL390719.3,2.785419212193951,-1.2831996662401604
THUMPD3-AS1,33.67517985482466,-8.418856993300258
SLC11A2,64.703075345597,-11.36200709369118
AC092645.2,0.28391834447715414,-0.11587010827994804
LINC02262,0.11805447177317493,-0.03179662005519766
LEF1,22.98165110087488,-4.705541631709302
MAP3K8,25.575009552026398,-13.784603703200233
KATNBL1,86.68606128149501,-32.93001659695273
AL445193.2,0.301828062649721,-0.04097096290127164
AC011455.6,1.2046742709589984,-0.483547505868059
AQP8,0.132584422187101,-0.01505941391388363
AL139819.1,0.04511049051545185,-0.004795309906618307
MRPS6,92.129363254658,33.461674535406395
BARD1,17.269689928609136,-6.609173599826739
AC004148.1,0.9372773551822983,-0.3426659337684925
MRI1,19.831158740879165,-11.443212420432197
AC012485.2,3.236423993629953,-2.254601400142532
LINC02027,39.64235208150614,-42.734406065147844
LINC01192,0.34499332381207337,-0.16332300674166772
PEA15,6.620484522843518,-5.779757307226703
LINC02354,0.13699194142283252,0.02039924149625165
MYCN,1.0527443451561016,-0.6896165540483622
SLC25A5-AS1,0.6262963375213682,0.003197296654679047
AC004951.1,33.891181376931065,-13.105752498833706
DHDDS,24.879754627185914,-8.589229969936255
AC021594.2,19.039181335580757,-6.939685116637612
LSP1,3.2729230129167437,-2.498252444858855
AC023790.2,3.7044725414942885,-0.5976543820665011
TGS1,29.93636301982367,-5.847325040852279
AC023161.1,0.024597641511080022,0.003524796928314778
PPP1R3C,2.1352933815527253,-0.42073707991945114
AC008543.5,0.2664143566965867,-0.10146806686786404
CACNA1A,2.665322086810545,-0.8236527250828677
RPL38,15.178187627061826,-6.129140404536077
AC098818.2,0.08278858130388014,-0.06487264992404075
GMPPB,2.218107063195285,-0.6331310661931729
AL441992.1,0.3048852329728526,-0.1978098050224452
AL596218.1,1.8449198345192221,-0.9682669138248332
AC025370.1,0.06741396217904776,0.010557269143916978
TRDMT1,18.920104399483822,-8.887506177785735
AL118505.1,0.1250696871862464,-0.15811121547192405
AC009831.3,0.11294660361589579,-0.009610920785076445
ATG7,176.34747420573004,-66.55398914385647
AC010680.2,1.2860838252542555,-0.6875443623147377
HEXD-IT1,2.7830703210491485,-1.2681442242072154
FLOT1,32.91341985418942,-17.064450170241184
MKS1,5.689619000289011,-1.7886385348631604
CD34,5.905493588468743,-4.35762730195313
METTL27,4.367200102782297,-1.8380262997586585
AC245297.3,44.05722484616773,-7.716122685391185
TUBGCP6,14.348519551652998,-5.670577268847662
TCF20,70.13233377156175,-32.89488865793344
MED12L,11.133930481439496,1.496354742053342
CADM4,4.812391109372397,-3.8793670835951244
AC091736.1,0.22421726428376504,-0.10711303123696636
TEAD1,379.91606974818814,-175.1071377568489
AL139020.1,0.15584153930684616,-0.1703728878563744
AC007036.1,0.2580946926583046,0.042767936205536226
AC093627.7,0.2669929115213697,-0.04539403956583314
TSPAN12,43.199050624876726,-17.070371678808062
NFKBIE,1.748023644956281,-1.262808588833942
CDKN2D,0.6223624174762982,-0.29526546075964555
UBALD2,4.824168237858037,-0.7906478400206449
OVCH2,3.817088400497536,-0.358720416212975
AC087855.2,0.08313948897183042,0.013339614804967948
AL606834.1,0.4992060622522386,-0.0378468633844577
TBC1D3L,0.7289028974641039,-0.018341956895069428
KISS1,0.06694065322012716,-0.011984441690829418
AC006487.1,0.07897548547310336,-0.0310247939836291
FBLN5,17.459697140440326,-14.741198874876735
PARG,52.389614301598286,-19.889834838410632
TMEM52B,96.76579265270931,60.66425896237971
TBX1,3.4268044520054213,-3.3735823587622007
AL356413.1,0.07933044822093951,-0.008462487260822429
USP30,14.542614468841137,-5.327260402433796
AL138689.1,0.34218758156464196,-0.2886290290035978
AC104211.2,0.15802013188901343,-0.041225708809823305
MNT,11.601259764923386,-4.1439258958010186
PRRC2A,24.86564974495744,-10.04067414713734
GSDMB,6.130614745905658,-2.171125916135927
AC145207.5,0.6692130458230175,-0.16684152111739628
LINC00640,0.6803979893521853,-0.12672111629740523
MT-ND5,17.97603806579789,-2.9034946982983687
NXN,101.05827927234405,-105.77477480464678
P2RY6,8.66486765058553,-1.9271981916859102
AC007494.2,0.3156669085866888,-0.07750978651255144
AL031666.3,1.4125823417611563,-0.2682101161947708
CXorf40A,0.9021982798374045,-0.15813385604780944
AC121761.1,0.7735757692872782,-0.3846835643657345
AL049539.1,0.19441496664808003,-0.08755510591800776
NEMP2,6.281410998611249,-2.271268378465251
NUDC,17.489863502910254,-4.475145190232937
KAZALD1,0.31014095655135326,-0.07390628045698287
AL354809.1,4.946742140986248,-1.6903898706157654
IPO7,58.305791105305765,-26.509917765837454
AC099535.2,0.5790349195711856,-0.3073932976488721
GSTZ1,3.160930598583324,-0.9933352011274716
AC105150.1,0.09140826730685159,0.04139375689017894
LINC02453,0.770829609831291,-0.14233506914796676
AP003557.2,0.016519142590415876,-0.010742968954970133
SRSF2,30.89289088319054,-4.614264813592672
CDK5,0.48871190365900974,-0.20072438819291152
AC092111.2,0.555689954180009,-0.04568022759559014
MSANTD1,1.6499934920718622,-0.35162514839330467
AC026333.3,4.027112697817627,0.5623268049909177
BAD,5.380932135618417,-2.2424699514419117
LAMC2,58.707749047125276,-20.520425154168343
CELA2B,0.8743813274710206,-0.19586557595712312
AC009035.1,0.4603256245864157,0.29425185123123054
AL121956.4,0.04971934095856433,0.03212529915962718
BTBD1,41.30579496847012,-14.66294743348144
NSUN5,11.13735988462622,-3.078326005594982
AC090376.1,0.7550519694299881,-0.07716930827882801
TMEM202-AS1,5.721980526272244,-1.2598050966934997
ACAD10,36.999323773673524,-10.988936907576704
MTUS2,10.099194703148079,2.8844476184650336
HOOK1,55.32918431452378,-17.216799241874998
ITFG1-AS1,0.9190863769041224,-0.3748797527885608
AC002378.1,0.07303762672208157,-0.10160862397886104
TRIM28,9.64371182261761,-4.427547230044501
PYCARD-AS1,0.11559113447394113,-0.04137788606190232
DOCK5,103.02945990915812,-42.16072731543986
LINC02464,0.0876253802366456,-0.018801642006650316
REV3L-IT1,0.02300139162034882,-0.010518868794906287
RPN1,24.016140976544232,-10.56270683002025
SDCBP,30.204998932879445,-13.84717264372893
AC009229.1,0.31011540410274824,-0.03838116340997115
LYL1,0.7084868332454282,-0.47145914698844515
TCTEX1D1,0.5319809828968548,-0.42584077364650774
EPHA1,2.918778248236014,-1.0147654293916306
SMIM19,9.504469154366193,-3.1708623238735654
SNTB1,97.60640630993593,-19.30783629518495
AP003086.1,16.952777498749207,-12.416726500611038
AC012038.2,0.20625834383460467,-0.4058378349531825
GYS2,1.4681731182273525,-0.25198996876433355
PRKAB2,11.953600820891456,-3.3456810609211565
AC125807.2,0.5486083255888377,-0.409733385450103
GRINA,9.5965556509146,-4.637566789446474
ULK2,36.331558607992655,-13.734559075188216
LINC01374,9.02489710578107,-3.870202185162454
AC091185.1,0.04308307525360348,0.007560424111101924
RAB12,49.069237891715915,-15.442423616309298
AC093772.1,1.8700927838808696,-1.1823983010465022
CSNK2A3,1.301447478719647,-0.2552845563288992
FAIM,10.407011574505237,-3.8797440412377955
HTRA4,7.889838948270897,-5.604655561342438
ANXA1,81.45743688768113,-45.17737116059589
SLC26A7,136.2711745206729,26.064919246843715
CCDC85A,28.931960250428848,-21.314666455323593
RPL21,45.14102754603647,-17.66941804192892
AC008738.2,0.12087492324642227,-0.03540689821527942
AL133375.1,0.9908627932151898,-0.8618395610287253
AC117465.1,0.20145774936064093,-0.03666211975203206
AC128687.3,3.8387110004804232,0.2583804649995262
ZNF99,3.7897256335751646,1.7475382710360963
C21orf62,14.41160850736114,-4.494455783830051
DNAJC3-DT,7.933800472428458,-0.14003314611577386
RWDD2A,2.306019042530085,-0.9685441936268488
AC093206.1,3.0807936229041624,-0.9523426090375045
SETBP1,423.7885335898006,-110.48318667296618
ORC5,39.24989403607464,-11.710676845653918
LINC01249,0.00843572474163088,0.003923104697580883
ZNF431,40.85941174883957,-7.318869565357875
AC244250.4,0.1383960951121232,-0.10164979669941959
SF3A1,7.993948505659,-2.540703090391082
MAPKAP1,158.64342242961743,-59.44676073602238
GALNT16,7.294051199243839,-3.168313971288025
AC084375.1,0.33396270237974995,-0.3151564843436415
TPBG,11.403920622711924,-4.926941637221165
LYSMD4,7.57134752014896,-1.7332476409179218
MSMP,0.059347926022447255,-0.008461230587500005
PANK3,25.137716454074457,-9.492944589769797
AL162584.1,0.8769988303390693,-0.3491684445288421
PLA2G12B,4.475795102339023,-2.6199728922357557
FAM189B,3.9126441198831445,-1.209774610529039
GSDMA,0.18098228603147143,-0.10605743044046435
PPIE,9.195126115993624,-2.186353500217019
SALL3,8.890392228762503,4.26783285903731
AC018552.3,0.4688261810534137,-0.2984233681164192
BAZ2B,408.3721210308414,-119.1706610009549
AC013468.1,0.3581219105321267,-0.13021659780234035
AC067930.8,1.1185067473876893,-1.0007716627764853
ESYT2,235.81816477547483,-75.9927050522817
SPAG5,6.40536010098074,-3.7085375280385766
THEMIS,8.44419180045669,-6.77354707843026
THEM4,30.281369050162066,-0.6249255863751819
